ticker,exchange,name,product_type,size,price_tick,long_margin_rate,short_margin_rate,max_market_order_volume,min_market_order_volume,max_limit_order_volume,min_limit_order_volume,delivery_year,delivery_month
pp2010,DCE,聚丙烯2010,Futures,5,1.0,0.05,0.05,1000,1,1000,1,2020,10
v2010,DCE,聚氯乙烯2010,Futures,5,5.0,0.05,0.05,1000,1,1000,1,2020,10
eg2010,DCE,乙二醇2010,Futures,10,1.0,0.05,0.05,1000,1,1000,1,2020,10
jd2010,DCE,鲜鸡蛋2010,Futures,10,1.0,0.08,0.08,300,1,300,1,2020,10
fu2011,SHFE,燃料油2011,Futures,10,1.0,0.2,0.2,30,1,500,1,2020,11
sc2011,INE,原油2011,Futures,1000,0.1,0.05,0.05,30,1,500,1,2020,11
ag2011,SHFE,白银2011,Futures,15,1.0,0.08,0.08,30,1,500,1,2020,11
al2011,SHFE,铝2011,Futures,5,5.0,0.1,0.1,30,1,500,1,2020,11
au2012,SHFE,黄金2012,Futures,1000,0.02,0.08,0.08,30,1,500,1,2020,12
cu2011,SHFE,铜2011,Futures,5,10.0,0.09,0.09,30,1,500,1,2020,11
hc2011,SHFE,热轧板2011,Futures,10,1.0,0.1,0.1,30,1,500,1,2020,11
ni2011,SHFE,镍2011,Futures,1,10.0,0.1,0.1,30,1,500,1,2020,11
pb2011,SHFE,铅2011,Futures,5,5.0,0.1,0.1,30,1,500,1,2020,11
fu2108,SHFE,燃料油2108,Futures,10,1.0,0.2,0.2,30,1,500,1,2021,8
sc2108,INE,原油2108,Futures,1000,0.1,0.05,0.05,30,1,500,1,2021,8
eg2103,DCE,乙二醇2103,Futures,10,1.0,0.05,0.05,1000,1,1000,1,2021,3
jd2103,DCE,鲜鸡蛋2103,Futures,10,1.0,0.08,0.08,300,1,300,1,2021,3
eg2107,DCE,乙二醇2107,Futures,10,1.0,0.05,0.05,1000,1,1000,1,2021,7
jd2107,DCE,鲜鸡蛋2107,Futures,10,1.0,0.08,0.08,300,1,300,1,2021,7
pg2107,DCE,液化石油气2107,Futures,20,1.0,0.11,0.11,1000,1,1000,1,2021,7
eg2108,DCE,乙二醇2108,Futures,10,1.0,0.05,0.05,1000,1,1000,1,2021,8
jd2108,DCE,鲜鸡蛋2108,Futures,10,1.0,0.08,0.08,300,1,300,1,2021,8
pg2108,DCE,液化石油气2108,Futures,20,1.0,0.11,0.11,1000,1,1000,1,2021,8
JR109,CZCE,粳稻109,Futures,20,1.0,0.05,0.05,200,1,1000,1,2021,9
LR109,CZCE,晚籼稻109,Futures,20,1.0,0.05,0.05,200,1,1000,1,2021,9
MA109,CZCE,甲醇MA109,Futures,10,1.0,0.07,0.07,200,1,1000,1,2021,9
OI109,CZCE,菜籽油109,Futures,10,1.0,0.05,0.05,200,1,1000,1,2021,9
PM109,CZCE,普通小麦109,Futures,50,1.0,0.05,0.05,200,1,1000,1,2021,9
RI109,CZCE,早籼稻109,Futures,20,1.0,0.05,0.05,200,1,1000,1,2021,9
RM109,CZCE,菜籽粕109,Futures,10,1.0,0.05,0.05,200,1,1000,1,2021,9
RS109,CZCE,油菜籽109,Futures,10,1.0,0.05,0.05,200,1,1000,1,2021,9
SF109,CZCE,硅铁109,Futures,5,2.0,0.05,0.05,200,1,1000,1,2021,9
SM109,CZCE,锰硅109,Futures,5,2.0,0.05,0.05,200,1,1000,1,2021,9
UR109,CZCE,尿素109,Futures,20,1.0,0.05,0.05,200,1,1000,1,2021,9
WH109,CZCE,强筋麦109,Futures,20,1.0,0.05,0.05,200,1,1000,1,2021,9
a2109,DCE,黄大豆1号2109,Futures,10,1.0,0.05,0.05,1000,1,1000,1,2021,9
b2109,DCE,黄大豆2号2109,Futures,10,1.0,0.05,0.05,1000,1,1000,1,2021,9
bb2109,DCE,胶合板2109,Futures,500,0.05,0.2,0.2,1000,1,1000,1,2021,9
c2109,DCE,黄玉米2109,Futures,10,1.0,0.05,0.05,2000,1,2000,1,2021,9
cs2109,DCE,玉米淀粉2109,Futures,10,1.0,0.05,0.05,1000,1,1000,1,2021,9
fb2109,DCE,纤维板2109,Futures,500,0.05,0.2,0.2,1000,1,1000,1,2021,9
i2109,DCE,铁矿石2109,Futures,100,0.5,0.05,0.05,1000,1,1000,1,2021,9
j2109,DCE,焦炭2109,Futures,100,0.5,0.05,0.05,500,1,500,1,2021,9
jm2109,DCE,焦煤2109,Futures,60,0.5,0.05,0.05,1000,1,1000,1,2021,9
l2109,DCE,聚乙烯2109,Futures,5,5.0,0.05,0.05,1000,1,1000,1,2021,9
m2109,DCE,豆粕2109,Futures,10,1.0,0.05,0.05,1000,1,1000,1,2021,9
p2109,DCE,棕榈油2109,Futures,10,2.0,0.05,0.05,1000,1,1000,1,2021,9
pp2109,DCE,聚丙烯2109,Futures,5,1.0,0.05,0.05,1000,1,1000,1,2021,9
rr2109,DCE,粳米2109,Futures,10,1.0,0.06,0.06,1000,1,1000,1,2021,9
ag2010,SHFE,白银2010,Futures,15,1.0,0.08,0.08,30,2,500,2,2020,10
al2010,SHFE,铝2010,Futures,5,5.0,0.1,0.1,30,5,500,5,2020,10
cu2010,SHFE,铜2010,Futures,5,10.0,0.09,0.09,30,5,500,5,2020,10
hc2010,SHFE,热轧板2010,Futures,10,1.0,0.1,0.1,30,30,500,30,2020,10
ni2010,SHFE,镍2010,Futures,1,10.0,0.1,0.1,30,6,500,6,2020,10
pb2010,SHFE,铅2010,Futures,5,5.0,0.1,0.1,30,5,500,5,2020,10
rb2010,SHFE,螺纹钢2010,Futures,10,1.0,0.1,0.1,30,30,500,30,2020,10
ru2010,SHFE,天然橡胶2010,Futures,10,5.0,0.1,0.1,30,1,500,1,2020,10
sn2010,SHFE,锡2010,Futures,1,10.0,0.09,0.09,30,2,500,2,2020,10
sp2010,SHFE,漂针浆2010,Futures,10,2.0,0.07,0.07,30,2,500,2,2020,10
wr2010,SHFE,线材2010,Futures,10,1.0,0.2,0.2,30,30,500,30,2020,10
zn2010,SHFE,锌2010,Futures,5,5.0,0.1,0.1,30,5,500,5,2020,10
rb2011,SHFE,螺纹钢2011,Futures,10,1.0,0.1,0.1,30,1,500,1,2020,11
ru2011,SHFE,天然橡胶2011,Futures,10,5.0,0.1,0.1,30,1,500,1,2020,11
sn2011,SHFE,锡2011,Futures,1,10.0,0.09,0.09,30,1,500,1,2020,11
sp2011,SHFE,漂针浆2011,Futures,10,2.0,0.07,0.07,30,1,500,1,2020,11
wr2011,SHFE,线材2011,Futures,10,1.0,0.2,0.2,30,1,500,1,2020,11
zn2011,SHFE,锌2011,Futures,5,5.0,0.1,0.1,30,1,500,1,2020,11
UR010,CZCE,尿素010,Futures,20,1.0,0.05,0.05,200,1,1000,1,2020,10
UR011,CZCE,尿素011,Futures,20,1.0,0.05,0.05,200,1,1000,1,2020,11
UR012,CZCE,尿素012,Futures,20,1.0,0.05,0.05,200,1,1000,1,2020,12
UR101,CZCE,尿素101,Futures,20,1.0,0.05,0.05,200,1,1000,1,2021,1
UR102,CZCE,尿素102,Futures,20,1.0,0.05,0.05,200,1,1000,1,2021,2
UR103,CZCE,尿素103,Futures,20,1.0,0.05,0.05,200,1,1000,1,2021,3
UR104,CZCE,尿素104,Futures,20,1.0,0.05,0.05,200,1,1000,1,2021,4
UR105,CZCE,尿素105,Futures,20,1.0,0.05,0.05,200,1,1000,1,2021,5
UR106,CZCE,尿素106,Futures,20,1.0,0.05,0.05,200,1,1000,1,2021,6
IC2011,CFFEX,中证500股指2011,Futures,200,0.2,0.1,0.1,10,1,20,1,2020,11
IF2011,CFFEX,沪深300股指2011,Futures,300,0.2,0.1,0.1,10,1,20,1,2020,11
IH2011,CFFEX,上证50股指2011,Futures,300,0.2,0.1,0.1,10,1,20,1,2020,11
ZC101,CZCE,动力煤ZC101,Futures,100,0.2,0.05,0.05,200,1,1000,1,2021,1
TA102,CZCE,化纤102,Futures,5,2.0,0.05,0.05,200,1,1000,1,2021,2
CY102,CZCE,棉纱102,Futures,5,5.0,0.05,0.05,200,1,1000,1,2021,2
FG102,CZCE,玻璃102,Futures,20,1.0,0.05,0.05,200,1,1000,1,2021,2
MA102,CZCE,甲醇MA102,Futures,10,1.0,0.07,0.07,200,1,1000,1,2021,2
SF102,CZCE,硅铁102,Futures,5,2.0,0.05,0.05,200,1,1000,1,2021,2
SM102,CZCE,锰硅102,Futures,5,2.0,0.05,0.05,200,1,1000,1,2021,2
b2102,DCE,黄大豆2号2102,Futures,10,1.0,0.05,0.05,1000,1,1000,1,2021,2
bb2102,DCE,胶合板2102,Futures,500,0.05,0.2,0.2,1000,1,1000,1,2021,2
fb2102,DCE,纤维板2102,Futures,500,0.05,0.2,0.2,1000,1,1000,1,2021,2
i2102,DCE,铁矿石2102,Futures,100,0.5,0.05,0.05,1000,1,1000,1,2021,2
j2102,DCE,焦炭2102,Futures,100,0.5,0.05,0.05,500,1,500,1,2021,2
jm2102,DCE,焦煤2102,Futures,60,0.5,0.05,0.05,1000,1,1000,1,2021,2
l2102,DCE,聚乙烯2102,Futures,5,5.0,0.05,0.05,1000,1,1000,1,2021,2
p2102,DCE,棕榈油2102,Futures,10,2.0,0.05,0.05,1000,1,1000,1,2021,2
pp2102,DCE,聚丙烯2102,Futures,5,1.0,0.05,0.05,1000,1,1000,1,2021,2
v2102,DCE,聚氯乙烯2102,Futures,5,5.0,0.05,0.05,1000,1,1000,1,2021,2
CF103,CZCE,棉花103,Futures,5,5.0,0.05,0.05,200,1,1000,1,2021,3
TA103,CZCE,化纤103,Futures,5,2.0,0.05,0.05,200,1,1000,1,2021,3
SR103,CZCE,白砂糖103,Futures,10,1.0,0.05,0.05,200,1,1000,1,2021,3
T2012,CFFEX,10年国债2012,Futures,10000,0.005,0.02,0.02,30,1,50,1,2020,12
TF2012,CFFEX,5年国债2012,Futures,10000,0.005,0.012,0.012,30,1,50,1,2020,12
TS2012,CFFEX,2年期国债2012,Futures,20000,0.005,0.005,0.005,30,1,50,1,2020,12
AP103,CZCE,苹果103,Futures,10,1.0,0.07,0.07,200,1,1000,1,2021,3
CY103,CZCE,棉纱103,Futures,5,5.0,0.05,0.05,200,1,1000,1,2021,3
FG103,CZCE,玻璃103,Futures,20,1.0,0.05,0.05,200,1,1000,1,2021,3
JR103,CZCE,粳稻103,Futures,20,1.0,0.05,0.05,200,1,1000,1,2021,3
LR103,CZCE,晚籼稻103,Futures,20,1.0,0.05,0.05,200,1,1000,1,2021,3
MA103,CZCE,甲醇MA103,Futures,10,1.0,0.07,0.07,200,1,1000,1,2021,3
OI103,CZCE,菜籽油103,Futures,10,1.0,0.05,0.05,200,1,1000,1,2021,3
ag2012,SHFE,白银2012,Futures,15,1.0,0.08,0.08,30,1,500,1,2020,12
al2012,SHFE,铝2012,Futures,5,5.0,0.1,0.1,30,1,500,1,2020,12
bu2112,SHFE,沥青2112,Futures,10,2.0,0.1,0.1,30,1,500,1,2021,12
cu2012,SHFE,铜2012,Futures,5,10.0,0.09,0.09,30,1,500,1,2020,12
hc2012,SHFE,热轧板2012,Futures,10,1.0,0.1,0.1,30,1,500,1,2020,12
ni2012,SHFE,镍2012,Futures,1,10.0,0.1,0.1,30,1,500,1,2020,12
pb2012,SHFE,铅2012,Futures,5,5.0,0.1,0.1,30,1,500,1,2020,12
rb2012,SHFE,螺纹钢2012,Futures,10,1.0,0.1,0.1,30,1,500,1,2020,12
sn2012,SHFE,锡2012,Futures,1,10.0,0.09,0.09,30,1,500,1,2020,12
sp2012,SHFE,漂针浆2012,Futures,10,2.0,0.07,0.07,30,1,500,1,2020,12
wr2012,SHFE,线材2012,Futures,10,1.0,0.2,0.2,30,1,500,1,2020,12
zn2012,SHFE,锌2012,Futures,5,5.0,0.1,0.1,30,1,500,1,2020,12
ZC011,CZCE,动力煤ZC011,Futures,100,0.2,0.05,0.05,200,1,1000,1,2020,11
eg2011,DCE,乙二醇2011,Futures,10,1.0,0.05,0.05,1000,1,1000,1,2020,11
jd2011,DCE,鲜鸡蛋2011,Futures,10,1.0,0.08,0.08,300,1,300,1,2020,11
fu2012,SHFE,燃料油2012,Futures,10,1.0,0.2,0.2,30,1,500,1,2020,12
sc2212,INE,原油2212,Futures,1000,0.1,0.05,0.05,30,1,500,1,2022,12
TA012,CZCE,化纤012,Futures,5,2.0,0.05,0.05,200,1,1000,1,2020,12
b2012,DCE,黄大豆2号2012,Futures,10,1.0,0.05,0.05,1000,1,1000,1,2020,12
bb2012,DCE,胶合板2012,Futures,500,0.05,0.2,0.2,1000,1,1000,1,2020,12
fb2012,DCE,纤维板2012,Futures,500,0.05,0.2,0.2,1000,1,1000,1,2020,12
i2012,DCE,铁矿石2012,Futures,100,0.5,0.05,0.05,1000,1,1000,1,2020,12
j2012,DCE,焦炭2012,Futures,100,0.5,0.05,0.05,500,1,500,1,2020,12
jm2012,DCE,焦煤2012,Futures,60,0.5,0.05,0.05,1000,1,1000,1,2020,12
l2012,DCE,聚乙烯2012,Futures,5,5.0,0.05,0.05,1000,1,1000,1,2020,12
m2012,DCE,豆粕2012,Futures,10,1.0,0.05,0.05,1000,1,1000,1,2020,12
p2012,DCE,棕榈油2012,Futures,10,2.0,0.05,0.05,1000,1,1000,1,2020,12
pp2012,DCE,聚丙烯2012,Futures,5,1.0,0.05,0.05,1000,1,1000,1,2020,12
v2012,DCE,聚氯乙烯2012,Futures,5,5.0,0.05,0.05,1000,1,1000,1,2020,12
y2012,DCE,豆油2012,Futures,10,2.0,0.05,0.05,1000,1,1000,1,2020,12
AP012,CZCE,苹果012,Futures,10,1.0,0.07,0.07,200,1,1000,1,2020,12
CY012,CZCE,棉纱012,Futures,5,5.0,0.05,0.05,200,1,1000,1,2020,12
FG012,CZCE,玻璃012,Futures,20,1.0,0.05,0.05,200,1,1000,1,2020,12
MA012,CZCE,甲醇MA012,Futures,10,1.0,0.07,0.07,200,1,1000,1,2020,12
SF012,CZCE,硅铁012,Futures,5,2.0,0.05,0.05,200,1,1000,1,2020,12
SM012,CZCE,锰硅012,Futures,5,2.0,0.05,0.05,200,1,1000,1,2020,12
sc2209,INE,原油2209,Futures,1000,0.1,0.05,0.05,30,1,500,1,2022,9
CF011,CZCE,棉花011,Futures,5,5.0,0.05,0.05,200,1,1000,1,2020,11
TA011,CZCE,化纤011,Futures,5,2.0,0.05,0.05,200,1,1000,1,2020,11
SR011,CZCE,白砂糖011,Futures,10,1.0,0.05,0.05,200,1,1000,1,2020,11
au2010,SHFE,黄金2010,Futures,1000,0.02,0.08,0.08,30,3,500,3,2020,10
bu2109,SHFE,沥青2109,Futures,10,2.0,0.1,0.1,30,1,500,1,2021,9
bu2103,SHFE,沥青2103,Futures,10,2.0,0.1,0.1,30,1,500,1,2021,3
ZC010,CZCE,动力煤ZC010,Futures,100,0.2,0.05,0.05,200,100,1000,100,2020,10
RM011,CZCE,菜籽粕011,Futures,10,1.0,0.05,0.05,200,1,1000,1,2020,11
RS011,CZCE,油菜籽011,Futures,10,1.0,0.05,0.05,200,1,1000,1,2020,11
SF011,CZCE,硅铁011,Futures,5,2.0,0.05,0.05,200,1,1000,1,2020,11
SM011,CZCE,锰硅011,Futures,5,2.0,0.05,0.05,200,1,1000,1,2020,11
bu2106,SHFE,沥青2106,Futures,10,2.0,0.1,0.1,30,1,500,1,2021,6
sc2103,INE,原油2103,Futures,1000,0.1,0.05,0.05,30,1,500,1,2021,3
sc2112,INE,原油2112,Futures,1000,0.1,0.05,0.05,30,1,500,1,2021,12
AP011,CZCE,苹果011,Futures,10,1.0,0.07,0.07,200,1,1000,1,2020,11
CY011,CZCE,棉纱011,Futures,5,5.0,0.05,0.05,200,1,1000,1,2020,11
FG011,CZCE,玻璃011,Futures,20,1.0,0.05,0.05,200,1,1000,1,2020,11
JR011,CZCE,粳稻011,Futures,20,1.0,0.05,0.05,200,1,1000,1,2020,11
MA011,CZCE,甲醇MA011,Futures,10,1.0,0.07,0.07,200,1,1000,1,2020,11
OI011,CZCE,菜籽油011,Futures,10,1.0,0.05,0.05,200,1,1000,1,2020,11
PM011,CZCE,普通小麦011,Futures,50,1.0,0.05,0.05,200,1,1000,1,2020,11
RI011,CZCE,早籼稻011,Futures,20,1.0,0.05,0.05,200,1,1000,1,2020,11
WH011,CZCE,强筋麦011,Futures,20,1.0,0.05,0.05,200,1,1000,1,2020,11
a2011,DCE,黄大豆1号2011,Futures,10,1.0,0.05,0.05,1000,1,1000,1,2020,11
b2011,DCE,黄大豆2号2011,Futures,10,1.0,0.05,0.05,1000,1,1000,1,2020,11
bb2011,DCE,胶合板2011,Futures,500,0.05,0.2,0.2,1000,1,1000,1,2020,11
c2011,DCE,黄玉米2011,Futures,10,1.0,0.05,0.05,2000,1,2000,1,2020,11
cs2011,DCE,玉米淀粉2011,Futures,10,1.0,0.05,0.05,1000,1,1000,1,2020,11
fb2011,DCE,纤维板2011,Futures,500,0.05,0.2,0.2,1000,1,1000,1,2020,11
i2011,DCE,铁矿石2011,Futures,100,0.5,0.05,0.05,1000,1,1000,1,2020,11
j2011,DCE,焦炭2011,Futures,100,0.5,0.05,0.05,500,1,500,1,2020,11
jm2011,DCE,焦煤2011,Futures,60,0.5,0.05,0.05,1000,1,1000,1,2020,11
l2011,DCE,聚乙烯2011,Futures,5,5.0,0.05,0.05,1000,1,1000,1,2020,11
m2011,DCE,豆粕2011,Futures,10,1.0,0.05,0.05,1000,1,1000,1,2020,11
p2011,DCE,棕榈油2011,Futures,10,2.0,0.05,0.05,1000,1,1000,1,2020,11
pp2011,DCE,聚丙烯2011,Futures,5,1.0,0.05,0.05,1000,1,1000,1,2020,11
v2011,DCE,聚氯乙烯2011,Futures,5,5.0,0.05,0.05,1000,1,1000,1,2020,11
y2011,DCE,豆油2011,Futures,10,2.0,0.05,0.05,1000,1,1000,1,2020,11
ZC012,CZCE,动力煤ZC012,Futures,100,0.2,0.05,0.05,200,1,1000,1,2020,12
TA010,CZCE,化纤010,Futures,5,2.0,0.05,0.05,200,1,1000,1,2020,10
AP010,CZCE,苹果010,Futures,10,1.0,0.07,0.07,200,2,1000,2,2020,10
CY010,CZCE,棉纱010,Futures,5,5.0,0.05,0.05,200,4,1000,4,2020,10
FG010,CZCE,玻璃010,Futures,20,1.0,0.05,0.05,200,1,1000,1,2020,10
MA010,CZCE,甲醇MA010,Futures,10,1.0,0.07,0.07,200,1,1000,1,2020,10
SF010,CZCE,硅铁010,Futures,5,2.0,0.05,0.05,200,7,1000,7,2020,10
SM010,CZCE,锰硅010,Futures,5,2.0,0.05,0.05,200,7,1000,7,2020,10
b2010,DCE,黄大豆2号2010,Futures,10,1.0,0.05,0.05,1000,1,1000,1,2020,10
bb2010,DCE,胶合板2010,Futures,500,0.05,0.2,0.2,1000,1,1000,1,2020,10
fb2010,DCE,纤维板2010,Futures,500,0.05,0.2,0.2,1000,1,1000,1,2020,10
eg2012,DCE,乙二醇2012,Futures,10,1.0,0.05,0.05,1000,1,1000,1,2020,12
jd2012,DCE,鲜鸡蛋2012,Futures,10,1.0,0.08,0.08,300,1,300,1,2020,12
bu2012,SHFE,沥青2012,Futures,10,2.0,0.1,0.1,30,1,500,1,2020,12
sc2206,INE,原油2206,Futures,1000,0.1,0.05,0.05,30,1,500,1,2022,6
sc2203,INE,原油2203,Futures,1000,0.1,0.05,0.05,30,1,500,1,2022,3
sc2012,INE,原油2012,Futures,1000,0.1,0.05,0.05,30,1,500,1,2020,12
