ticker,exchange,name,product_type,size,price_tick,long_margin_rate,short_margin_rate,max_market_order_volume,min_market_order_volume,max_limit_order_volume,min_limit_order_volume,delivery_year,delivery_month
600038,SH,中直股份,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600039,SH,四川路桥,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600048,SH,保利地产,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600050,SH,中国联通,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600051,SH,宁波联合,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600052,SH,浙江广厦,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600053,SH,九鼎投资,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600054,SH,黄山旅游,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600055,SH,万东医疗,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600056,SH,中国医药,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600057,SH,厦门象屿,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600058,SH,五矿发展,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600059,SH,古越龙山,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600060,SH,海信视像,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600061,SH,国投资本,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600062,SH,华润双鹤,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600063,SH,皖维高新,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600064,SH,南京高科,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600066,SH,宇通客车,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600067,SH,冠城大通,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600068,SH,葛洲坝,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600069,SH,*ST银鸽,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600070,SH,浙江富润,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600071,SH,凤凰光学,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600072,SH,中船科技,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600073,SH,上海梅林,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600075,SH,新疆天业,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600076,SH,康欣新材,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600077,SH,宋都股份,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600078,SH,澄星股份,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600079,SH,人福医药,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600080,SH,ST金花,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600081,SH,东风科技,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600082,SH,海泰发展,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600083,SH,*ST博信,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600084,SH,ST中葡,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600085,SH,同仁堂,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600086,SH,东方金钰,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600088,SH,中视传媒,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600089,SH,特变电工,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600090,SH,同济堂,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600091,SH,ST明科,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600093,SH,易见股份,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600094,SH,大名城,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600095,SH,哈高科,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600096,SH,云天化,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600097,SH,开创国际,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600098,SH,广州发展,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600099,SH,林海股份,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600100,SH,同方股份,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600101,SH,明星电力,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600103,SH,青山纸业,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600104,SH,上汽集团,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600105,SH,永鼎股份,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600106,SH,重庆路桥,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600107,SH,美尔雅,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600108,SH,亚盛集团,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600109,SH,国金证券,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600110,SH,诺德股份,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600111,SH,北方稀土,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600112,SH,ST天成,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600113,SH,浙江东日,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600114,SH,东睦股份,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600115,SH,东方航空,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600116,SH,三峡水利,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600117,SH,西宁特钢,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600118,SH,中国卫星,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600119,SH,ST长投,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600120,SH,浙江东方,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600121,SH,郑州煤电,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600122,SH,*ST宏图,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600123,SH,兰花科创,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600125,SH,铁龙物流,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600126,SH,杭钢股份,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600127,SH,金健米业,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600128,SH,弘业股份,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600129,SH,太极集团,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600130,SH,波导股份,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600131,SH,国网信通,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600132,SH,重庆啤酒,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600133,SH,东湖高新,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600135,SH,乐凯胶片,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600136,SH,当代文体,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600137,SH,浪莎股份,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600138,SH,中青旅,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600139,SH,西部资源,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600141,SH,兴发集团,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600143,SH,金发科技,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600146,SH,商赢环球,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600148,SH,长春一东,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600149,SH,ST坊展,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600150,SH,中国船舶,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600151,SH,航天机电,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600152,SH,维科技术,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600153,SH,建发股份,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600155,SH,华创阳安,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600156,SH,华升股份,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600157,SH,永泰能源,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600158,SH,中体产业,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600159,SH,大龙地产,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600160,SH,巨化股份,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600161,SH,天坛生物,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600162,SH,香江控股,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600163,SH,中闽能源,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600165,SH,新日恒力,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600166,SH,福田汽车,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600167,SH,联美控股,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600168,SH,武汉控股,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600169,SH,太原重工,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600170,SH,上海建工,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600171,SH,上海贝岭,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600172,SH,黄河旋风,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600173,SH,卧龙地产,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600176,SH,中国巨石,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600177,SH,雅戈尔,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600178,SH,东安动力,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600179,SH,*ST安通,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600180,SH,瑞茂通,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600182,SH,S佳通,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600183,SH,生益科技,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600184,SH,光电股份,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600185,SH,格力地产,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600186,SH,莲花健康,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600187,SH,国中水务,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600188,SH,兖州煤业,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600189,SH,吉林森工,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600190,SH,锦州港,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600191,SH,华资实业,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600192,SH,长城电工,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600193,SH,ST创兴,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600195,SH,中牧股份,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600196,SH,复星医药,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600197,SH,伊力特,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600198,SH,大唐电信,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600199,SH,金种子酒,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600200,SH,江苏吴中,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600201,SH,生物股份,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600202,SH,哈空调,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600203,SH,福日电子,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600206,SH,有研新材,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600207,SH,安彩高科,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600208,SH,新湖中宝,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600209,SH,ST罗顿,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600210,SH,紫江企业,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600211,SH,西藏药业,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600212,SH,*ST江泉,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600213,SH,亚星客车,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600215,SH,*ST经开,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600216,SH,浙江医药,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600217,SH,中再资环,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600218,SH,全柴动力,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600219,SH,南山铝业,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600220,SH,江苏阳光,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600221,SH,海航控股,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600222,SH,太龙药业,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600223,SH,鲁商发展,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600225,SH,*ST松江,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600227,SH,圣济堂,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600228,SH,ST昌九,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600229,SH,城市传媒,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600230,SH,沧州大化,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600231,SH,凌钢股份,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600232,SH,金鹰股份,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600233,SH,圆通速递,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600234,SH,ST山水,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600235,SH,XD民丰特,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600236,SH,桂冠电力,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600237,SH,铜峰电子,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600238,SH,ST椰岛,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600239,SH,云南城投,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600241,SH,*ST时万,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600242,SH,中昌数据,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600243,SH,*ST海华,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600246,SH,万通地产,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600247,SH,ST成城,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600248,SH,延长化建,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600249,SH,两面针,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600250,SH,南纺股份,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600251,SH,冠农股份,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600252,SH,中恒集团,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600255,SH,*ST梦舟,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
600256,SH,广汇能源,Stock,1,0.01,1.0,1.0,0,0,0,0,0,0
